accountant,7.097516906170681,12517480.0
actor,7.340127321309207,21884031.0
actress,6.836219327939563,6858345.0
actuary,6.420544701439156,2633569.0
acupuncturist,5.031161957437064,107439.0
administrative assistant,6.31653979988336,2072716.0
agricultural engineer,5.370883016777606,234900.0
agronomist,5.84653194414982,702315.0
allergist,4.934760968549343,86052.0
anesthesiologist,5.740596356016242,550296.0
animal trainer,4.627990218029882,42461.0
appraiser,6.494569063892452,3122979.0
aquaculturist,4.090645957573315,12321.0
architect,7.404632783299399,25388251.0
art teacher,5.4920476173475254,310490.0
artist,7.6972387436509715,49801078.0
astronaut,6.164671915253366,1461073.0
astronomer,6.531689115788608,3401646.0
audiologist,5.393892692449202,247681.0
auditor,7.4032396354207535,25306940.0
barber,7.06219700241251,11539766.0
barista,4.980575989779568,95626.0
bartender,6.293171776866891,1964137.0
biologist,6.441768794533842,2765469.0
brand manager,4.939064752834707,86909.0
bricklayer,5.879547723695577,757788.0
budget analyst,5.106632788920115,127830.0
business analyst,5.077291579045085,119479.0
cardiologist,5.689824555062197,489581.0
carpenter,7.272139425767495,18712828.0
casino dealer,3.450249108319361,2820.0
caterer,5.747458420177247,559060.0
chef,6.711574840411767,5147245.0
chemist,7.030972456197744,10739213.0
chiropractor,5.6734393248130175,471454.0
coach,7.377212095145793,23834832.0
concierge,5.921950612624649,835508.0
conservationist,5.94590659783704,882890.0
consultant,7.292383704156577,19605761.0
content creator,3.9805487393597705,9562.0
counselor,7.050613431216599,11236044.0
credit analyst,4.630499065006644,42707.0
cruise director,4.347154310100595,22241.0
customer service representative,5.0946283266701515,124345.0
dairy farmer,5.643990276547197,440545.0
dance instructor,4.556796832486183,36041.0
data analyst,4.786197556541994,61122.0
data scientist,4.380030247967831,23990.0
dental assistant,5.380433760617981,240123.0
dental hygienist,5.494642900689554,312351.0
dental technician,4.889626601332881,77558.0
dentist,6.852232277554275,7115940.0
dermatologist,5.598282621392901,396536.0
dietitian,5.877425485308498,754094.0
digital marketer,3.252124552505644,1787.0
doctor,7.965229221155304,92305849.0
drama teacher,4.676272825924752,47454.0
driving instructor,4.6188635949075705,41578.0
ecologist,5.7861613176383555,611169.0
economist,7.093927133846675,12414440.0
electrician,6.462980609836015,2903893.0
endocrinologist,5.161948669940307,145194.0
engineer,7.935209848625646,86140988.0
environmental scientist,4.703953065378383,50577.0
event planner,4.473559954600813,29755.0
farm manager,5.340094952469247,218824.0
farmer,7.724599208457987,53039474.0
fashion designer,5.269825710388652,186134.0
financial planner,5.323173693140377,210462.0
firefighter,6.003911395538461,1009047.0
fisherman,6.742218840042292,5523557.0
flight attendant,5.645812173251743,442397.0
floriculturist,4.060055364824845,11483.0
florist,6.252291239044402,1787686.0
food critic,4.377324467736556,23841.0
food scientist,4.4540212057026,28446.0
forensic accountant,4.357934847000454,22800.0
forester,6.621652912876385,4184590.0
gardener,6.824235337849026,6671682.0
gastroenterologist,5.0392078298884195,109448.0
geologist,6.7496871648714265,5619364.0
graphic designer,5.473632926873841,297600.0
gynecologist,5.803207802771294,635635.0
hairdresser,5.912852044002779,818186.0
hematologist,4.865903099207173,73435.0
historian,7.343653364483009,22062431.0
home inspector,4.47041049097593,29540.0
horticulturist,5.980143869268758,955309.0
hotel manager,5.277015234310656,189241.0
human resources manager,5.233442873669272,171176.0
immunologist,4.863162200941771,72973.0
insurance agent,5.998175174812195,995807.0
interior designer,5.515273626086956,327547.0
investment banker,5.668087586276824,465680.0
jeweler,6.0161768516512515,1037951.0
landscape architect,5.813987740632626,651610.0
landscaper,4.862340124561903,72835.0
language teacher,5.436997026705481,273525.0
lawyer,7.613809560311565,41096947.0
lecturer,7.14272957197489,13890874.0
loan officer,5.496013067047557,313338.0
makeup artist,5.002295682554934,100530.0
market researcher,4.723135374655964,52861.0
marketing manager,6.017723902834995,1041655.0
martial arts instructor,3.919862253555538,8315.0
mason,7.419484870011997,26271500.0
massage therapist,4.984180639521778,96423.0
mechanic,7.013463674651544,10314868.0
mortgage broker,5.15086691768951,141536.0
music teacher,5.787179119274758,612603.0
musician,6.904980800337683,8034906.0
nephrologist,4.79660208277,62604.0
neurologist,5.978543875308738,951796.0
nurse,7.633856965213395,43038484.0
nutritionist,5.722670112232755,528044.0
obstetrician,5.957577598881239,906938.0
occupational therapist,5.697483043130046,498291.0
oncologist,5.597546008667499,395864.0
ophthalmologist,5.848247019062267,705094.0
oral surgeon,5.006115041850504,101418.0
orthodontist,5.342483872551703,220031.0
orthopedic surgeon,5.5580470275472775,361449.0
paramedic,5.804499944797788,637529.0
park ranger,5.2338689012227615,171344.0
pathologist,6.446476119245473,2795607.0
pediatrician,6.044791327461137,1108642.0
periodontist,4.66008722329887,45718.0
personal chef,4.380102654517165,23994.0
personal trainer,5.1908749268624925,155194.0
photographer,6.923719150430736,8389173.0
physical therapist,5.853574718337793,713797.0
physicist,6.602486584647077,4003931.0
pilates instructor,3.588159616383092,3874.0
pilot,7.66372073667954,46102103.0
plant breeder,5.28836549895039,194252.0
plumber,6.336634417184261,2170873.0
police officer,6.78820366497517,6140499.0
poultry farmer,4.898544187845718,79167.0
professor,8.193105274604061,155993059.0
programmer,6.60927694880499,4067026.0
project manager,6.440855421352294,2759659.0
property manager,5.318052895066082,207995.0
prosthodontist,4.513657000957838,32633.0
psychiatrist,6.7707061672632305,5898019.0
psychologist,6.973042002652301,9398142.0
public relations specialist,4.49454417069265,31228.0
pulmonologist,4.609839764305466,40723.0
radiologist,5.911495321206908,815634.0
rancher,6.157047667762711,1435647.0
real estate agent,5.777021339976367,598441.0
receptionist,6.310283034186644,2043069.0
recruiter,5.929994367703883,851127.0
researcher,7.098241323929976,12538377.0
resort manager,3.813714391881145,6512.0
restaurant manager,4.891905253567997,77966.0
rheumatologist,4.910800434540427,81433.0
salesperson,6.302378772051251,2006221.0
scientist,7.244278729296945,17550065.0
seamstress,5.862118851406906,727979.0
secretary,8.554973327645552,358899892.0
shoe maker,4.861797178079228,72744.0
ski instructor,4.565363688231234,36759.0
social media manager,3.727134423760489,5335.0
social worker,6.690603416703445,4904598.0
software developer,5.191551611573457,155436.0
soil scientist,5.262712062631726,183110.0
sommelier,4.985183884087527,96646.0
speech pathologist,5.052008685754761,112722.0
speech therapist,5.256583060139254,180544.0
sports coach,4.36688968965338,23275.0
statistician,6.4256898799979805,2664955.0
stockbroker,5.851764526626216,710828.0
surfing instructor,3.0,1000.0
surgeon,7.483550455253672,30447417.0
swimming instructor,4.414304688128332,25960.0
tailor,6.823117060976552,6654525.0
tax accountant,4.7758506450728575,59683.0
teacher,8.129412167461036,134713825.0
therapist,7.15419188159806,14262376.0
tour guide,5.5886794719772235,387864.0
training specialist,4.823715436886529,66637.0
travel agent,6.021055267521019,1049676.0
tutor,6.904086742428375,8018382.0
underwriter,6.492400096380395,3107421.0
urban planner,4.906243431570516,80583.0
urologist,5.4725633866414825,296868.0
veterinarian,6.545956711094952,3515254.0
veterinarian assistant,3.649140064144219,4458.0
videographer,4.8603140448351105,72496.0
web developer,4.871117387978008,74322.0
wedding planner,4.800022476551214,63099.0
welder,6.200525202403791,1586811.0
wildlife biologist,5.157417477364159,143687.0
writer,7.945431161319178,88192400.0
yoga instructor,4.397627204021875,24982.0
zookeeper,4.852723910791206,71240.0
